STU_ID,SCH_ID,F3ERN2011,F3C02,F3EVRGED,F3EVERDO,BYMOTHED,BYS14,BYRACE,BYP61,F3ATTAINMENT,BYTXCSTD,BYSES1,F3JUNEDSTAT,F3REGION,F3B35
257124,2571,5000,45,1,1,3,2,7,-4,4,53.35,-0.24,3,4,0
257126,2571,12000,32,0,0,5,1,7,0,3,40.41,0.09,1,3,1
257127,2571,-4,-4,0,0,4,1,7,0,-4,52.22,0.55,-4,-4,-4
257128,2571,52000,75,0,0,6,1,7,0,6,61.37,0.7,3,4,1
257201,2572,-4,-4,0,0,3,2,6,1,-4,43.37,-0.55,-4,-4,-4
257202,2572,29000,40,0,0,6,2,7,0,6,59.2,0.79,3,4,1
257204,2572,20000,40,0,0,4,2,7,1,3,40.6,0.27,3,4,-3
257205,2572,38000,42,0,0,4,2,7,0,6,55.46,0.86,3,4,1
257206,2572,0,-3,0,0,5,2,7,0,5,56.79,0.33,3,4,-3
257207,2572,35000,55,0,0,3,2,7,0,5,42.28,0.33,3,4,1
257208,2572,40000,40,0,0,6,1,7,0,4,53.32,0.69,3,4,0
257209,2572,-4,-4,0,0,3,2,7,1,-4,47.73,0.09,-4,-4,-4
257210,2572,36000,40,0,0,3,2,5,0,6,46.33,0.14,3,4,0
257211,2572,30000,40,0,0,2,1,7,0,4,51.12,-0.21,3,4,0
257212,2572,16000,40,0,0,2,1,7,0,3,63.72,-0.69,1,4,0
257213,2572,22000,40,0,0,6,1,7,0,6,30.66,0.97,3,4,0
257214,2572,12000,16,0,0,-4,-4,-4,-4,4,48.04,-4,3,4,1
257215,2572,0,-3,0,0,2,2,6,0,4,47.74,0.06,3,4,-3
257216,2572,30000,20,0,0,2,2,7,0,2,49.7,-0.5,4,4,0
257217,2572,0,-3,0,1,4,2,7,0,2,47.84,-0.56,4,4,-3
257218,2572,25000,55,1,1,2,1,7,1,4,65.78,-0.4,3,3,1
257219,2572,-4,-4,0,0,2,1,7,0,-4,41.97,0.16,-4,-4,-4
257221,2572,70000,50,0,1,3,1,7,0,2,28.61,0.13,4,4,1
257222,2572,18000,37,0,0,6,2,7,0,3,61.87,0.52,3,4,1
257223,2572,7000,10,0,0,6,2,7,0,5,57.7,1.35,3,4,0
258101,2581,10000,30,0,0,3,1,7,1,6,42.94,-0.48,3,4,1
258105,2581,0,-3,0,0,5,2,7,0,3,63.1,0.36,3,3,-3
258106,2581,-4,-4,0,0,2,2,7,0,-4,39.13,-0.07,-4,-4,-4
258107,2581,5000,10,0,0,5,1,7,1,3,52.49,0.68,3,4,0
258108,2581,38000,40,0,0,4,1,7,0,3,58.24,-0.02,1,4,1
258109,2581,0,-3,0,0,6,2,7,0,5,62.82,1.29,3,4,-3
258110,2581,60000,40,0,0,3,1,7,0,8,45.9,0.19,3,4,0
258111,2581,50000,40,0,0,3,1,7,0,6,59.55,-0.05,1,4,0
258112,2581,45000,45,0,0,4,1,7,0,3,44.58,-0.05,1,4,0
258113,2581,34000,52,0,0,2,2,7,1,6,61.06,-0.39,3,4,1
258114,2581,28000,37,0,0,2,2,7,0,2,41.56,-0.28,4,4,0
258115,2581,0,-3,0,0,5,2,7,0,3,61.81,0.43,3,4,-3
258116,2581,35000,40,0,0,5,1,7,0,3,58.71,0.46,3,4,0
258117,2581,15000,30,0,0,4,1,4,1,3,50.52,0.26,3,4,0
258119,2581,35000,43,0,0,2,1,7,0,4,63.33,0.41,3,4,1
258201,2582,14000,40,0,0,2,2,7,1,3,56.03,-0.75,3,4,0
258202,2582,56000,50,0,0,1,1,7,-4,3,61.11,0.01,3,4,1
258204,2582,11000,-7,1,1,3,1,6,1,2,37.01,-0.37,4,4,-7
258205,2582,5000,30,0,0,3,2,7,0,4,34.53,0.13,3,3,-3
258206,2582,25000,50,1,1,2,1,7,0,4,52.25,-0.32,3,4,0
258207,2582,20000,40,0,0,7,2,7,0,3,50.15,0.95,3,4,0
258208,2582,90000,50,0,0,4,1,7,0,5,49.83,0.19,3,4,1
258209,2582,9000,30,1,1,5,1,7,1,3,36.33,-0.54,1,4,0
258210,2582,0,-3,0,0,7,2,7,0,3,44.19,0.98,3,4,1
258212,2582,0,-3,0,0,2,2,7,0,6,45.09,0.41,3,4,-3
258214,2582,0,-3,0,0,1,1,7,1,3,58.73,-0.41,3,4,-3
258215,2582,46000,40,0,0,6,2,7,0,6,48.93,0.98,3,4,1
258216,2582,25000,46,0,0,2,1,7,0,2,48.14,0.17,4,4,0
258217,2582,160000,60,0,0,7,1,7,0,6,59.17,1.06,3,4,1
258218,2582,28000,40,0,0,2,2,5,0,6,52.98,-0.84,3,4,1
258219,2582,63000,40,0,0,6,2,7,0,6,60.32,0.49,3,4,0
258222,2582,-4,-4,0,1,3,1,7,1,-4,48.12,-0.59,-4,-4,-4
258223,2582,0,-3,0,0,4,2,6,0,10,63.83,0.15,3,2,-3
258224,2582,-4,-4,0,0,1,1,7,-3,-4,30.14,-1.02,-4,-4,-4
258261,2582,40000,-7,0,0,-8,-8,-8,-8,2,-8,-8,4,4,-7
259101,2591,0,-3,0,0,4,1,5,1,2,46.08,-0.53,4,4,-3
259102,2591,-4,-4,0,0,2,2,4,-7,-4,50.75,-0.93,-4,-4,-4
259103,2591,0,-3,0,0,5,2,5,0,5,51.51,-0.16,3,4,-3
259105,2591,14000,-3,0,0,2,2,5,1,4,47.3,-0.84,3,4,1
259107,2591,20000,30,0,0,3,1,4,0,3,48.27,-0.02,3,4,0
259108,2591,7000,6,0,1,2,2,5,1,1,38.22,-1.03,4,4,0
259110,2591,-4,-4,0,0,2,2,5,1,-4,42.43,-0.92,-4,-4,-4
259111,2591,-8,-8,0,0,1,2,4,1,-8,42.51,-1.86,-8,-8,-8
259112,2591,9000,-7,0,0,2,2,4,0,2,38.5,-0.15,4,4,-7
259113,2591,48000,40,0,0,7,1,5,-4,4,36.97,0,3,4,0
259114,2591,40000,40,0,0,1,2,5,0,2,27.46,-1.86,4,4,0
259115,2591,27000,50,0,1,2,1,4,-4,1,38.08,-0.69,4,4,1
259117,2591,-8,-8,0,0,1,2,5,1,-8,42.29,-1.21,-8,-8,-8
259118,2591,72000,48,0,0,4,1,4,-7,5,48.12,-0.18,3,4,1
259119,2591,8000,30,0,0,3,2,5,0,2,52.37,-0.11,4,1,0
259120,2591,0,-3,1,1,2,2,7,1,2,55.09,-0.62,4,4,-3
259122,2591,13000,20,0,0,7,1,4,0,5,53.29,0.64,1,4,1
259201,2592,45000,-7,0,0,6,1,7,0,3,58.34,1.04,3,4,-7
259202,2592,-4,-4,0,0,8,1,4,1,-4,59.97,1.47,-4,-4,-4
259203,2592,13000,28,0,0,6,1,7,1,5,66.77,1.02,3,4,0
259204,2592,39000,40,0,0,2,2,7,-4,6,48.27,0.04,1,4,1
259205,2592,18000,35,0,0,2,1,7,1,5,50.02,0.17,1,4,1
259206,2592,16000,45,0,0,4,1,4,-9,4,42.43,0.66,3,4,0
259207,2592,40000,-7,0,0,1,1,7,0,4,56.54,-0.75,3,4,-7
259208,2592,0,10,0,0,5,1,7,-7,5,61.5,0.03,1,4,1
259209,2592,-4,-4,0,0,6,1,7,0,-4,53,0.68,-4,-4,-4
259211,2592,855,10,0,0,2,2,7,0,6,59.19,-0.54,3,2,-3
259213,2592,50000,50,0,0,4,2,7,1,8,70.52,0.11,3,4,1
259216,2592,3500,40,0,0,6,1,7,0,3,46.24,0.77,3,4,0
259218,2592,23000,-7,0,0,4,2,7,-4,3,57.15,0.13,3,4,-7
259219,2592,35000,40,0,0,2,1,7,-7,2,38.1,-0.79,4,2,1
259220,2592,20000,40,0,0,3,2,7,0,3,52.13,0.14,3,4,0
259222,2592,34000,40,0,0,6,1,3,-3,6,48.9,0.82,3,4,1
259224,2592,-4,-4,1,1,3,1,7,0,-4,57.27,0.87,-4,-4,-4
259227,2592,-4,-4,0,0,2,2,4,0,-4,41.01,-0.27,-4,-4,-4
260101,2601,0,-3,0,1,2,2,4,0,1,37.02,-1.01,4,4,-3
260104,2601,39000,40,0,0,1,2,5,0,6,41.82,-1.2,3,4,1
260107,2601,72000,50,0,0,2,1,6,1,8,60.83,-0.63,1,4,1
260109,2601,0,20,0,0,6,1,2,-9,5,42.27,-0.16,1,4,0
260110,2601,0,-3,0,0,1,2,4,-4,2,29.79,-0.72,4,4,-3
260111,2601,21000,30,0,0,6,1,2,1,3,54.13,0.65,3,4,0
260112,2601,19000,32,0,0,1,2,4,0,4,38.71,-0.93,3,4,0
260113,2601,10000,38,0,0,6,1,2,0,3,48.45,0.37,2,4,1
260115,2601,-4,-4,0,0,1,1,4,0,-4,27.21,-1.12,-4,-4,-4
260116,2601,-4,-4,0,1,-4,-4,-4,-4,-4,39.22,-4,-4,-4,-4
260118,2601,-4,-4,0,0,1,1,2,-4,-4,63.67,-0.93,-4,-4,-4
260119,2601,-4,-4,0,0,3,1,4,0,-4,53.69,-0.4,-4,-4,-4
260120,2601,17000,25,0,0,-4,-4,-4,-4,3,43.48,-4,1,4,0
260121,2601,39000,40,0,0,6,2,3,1,6,75.79,0.36,1,4,1
260122,2601,20000,40,0,0,-4,-4,-4,-4,6,53.36,-4,1,4,0
260123,2601,15000,35,0,0,1,2,2,0,2,54.68,-0.24,4,4,1
260125,2601,-4,-4,0,0,1,2,5,0,-4,32.85,-0.97,-4,-4,-4
260126,2601,0,-3,0,0,2,1,2,0,6,48.26,-0.25,3,4,-3
260127,2601,38000,40,0,0,2,2,4,0,8,51.13,0.27,3,4,1
260128,2601,9000,20,0,0,3,1,3,-4,6,57.76,-0.05,3,4,1
260129,2601,35000,-7,0,0,-4,-4,-4,-4,3,46.06,-4,2,4,-7
260130,2601,65000,40,0,0,2,2,2,0,4,59.6,0,3,4,0
260131,2601,28000,8,0,0,-4,-4,-4,-4,3,43.03,-4,1,4,0
260132,2601,30000,-7,0,0,2,2,4,1,3,49.44,-0.84,3,4,-7
260133,2601,8000,40,0,0,5,2,5,-7,3,45.27,-0.13,3,4,0
260134,2601,-4,-4,0,1,-4,-4,-4,-4,-4,41.41,-4,-4,-4,-4
260135,2601,13000,40,0,0,1,1,5,-4,3,35.68,-0.19,1,1,0
260201,2602,40000,-7,0,0,2,1,7,0,5,26.47,-0.13,3,4,-7
260202,2602,-4,-4,0,0,6,1,3,-4,-4,51.04,-0.72,-4,-4,-4
260203,2602,25000,40,0,0,1,1,7,0,2,35.77,-0.89,4,4,0
260205,2602,30000,25,0,0,5,2,7,0,7,58.04,0.52,3,4,1
260207,2602,0,-3,0,0,1,2,7,1,3,46.94,-0.38,3,4,-3
260208,2602,33000,40,0,0,-4,-4,-4,-4,5,49.09,-4,3,4,1
260209,2602,-4,-4,0,0,6,2,7,-7,-4,40.06,0,-4,-4,-4
260210,2602,45000,-7,0,1,2,1,5,-7,1,43.56,-0.47,4,4,-7
260212,2602,19000,25,0,0,1,2,6,-4,6,58.38,-0.71,2,2,-3
260214,2602,38000,40,0,0,2,2,7,0,6,53.45,0.41,3,2,1
260216,2602,45000,40,0,0,1,2,2,0,6,62.11,-0.24,3,3,1
260219,2602,13000,40,0,0,7,2,7,0,8,66.54,1.37,3,4,0
260220,2602,0,-3,0,0,2,2,7,0,2,49.98,0.43,4,4,0
260221,2602,40000,90,0,0,2,1,7,1,4,57.38,0.12,3,3,1
260224,2602,35000,40,0,0,5,1,7,0,6,50.89,0.29,3,4,1
260228,2602,30000,-7,0,0,2,1,7,1,4,48.76,-0.1,-9,4,-7
260229,2602,0,-9,0,0,2,2,7,0,3,47.11,-0.77,1,4,0
260230,2602,80000,75,0,0,2,1,7,-4,3,39.2,-0.35,3,2,0
261101,2611,20000,-7,0,0,5,1,7,0,3,42.59,0.03,3,4,-7
261102,2611,45000,40,0,0,2,2,6,0,3,57.06,0.27,1,4,1
261104,2611,35000,40,0,0,6,1,7,1,6,51.35,0.47,1,4,1
261105,2611,25000,40,0,0,4,1,7,1,3,35.76,-0.49,3,4,0
261106,2611,35000,40,0,0,1,2,7,1,5,58.65,0.18,1,4,1
261107,2611,-8,-8,1,1,3,2,7,-4,-8,56.86,-0.52,-8,-8,-8
261108,2611,60000,40,0,0,2,1,7,0,5,61.94,-0.78,1,4,1
261109,2611,37000,40,0,0,2,2,6,0,3,59.68,0.27,1,4,1
261110,2611,28000,40,0,0,1,2,7,1,3,53.9,0.4,3,4,0
261111,2611,8000,-3,0,0,3,1,7,1,3,24.46,0.18,3,4,0
261112,2611,30000,40,0,0,3,2,7,0,3,60.01,-0.33,3,4,1
261113,2611,30000,40,0,0,7,1,6,0,6,58.84,1.45,1,4,0
261114,2611,-4,-4,0,0,5,2,7,0,-4,52.97,0.84,-4,-4,-4
261115,2611,14000,32,1,1,1,1,7,0,3,58.41,-0.67,1,4,0
261116,2611,27000,50,0,0,3,1,7,1,2,52.06,0.39,4,4,0
261117,2611,-4,-4,0,0,1,1,7,1,-4,44.82,-1.03,-4,-4,-4
261118,2611,32000,40,0,0,3,2,7,0,4,51.67,0.15,3,4,1
261119,2611,58000,40,0,0,2,2,7,1,6,51.52,-0.68,3,4,1
261120,2611,0,-3,1,1,2,2,4,0,2,37.61,-1.1,4,4,1
261122,2611,-4,-4,0,0,2,1,7,0,-4,42.16,-0.79,-4,-4,-4
261123,2611,40000,40,0,0,4,1,7,1,3,56.87,-0.35,1,4,0
261124,2611,-4,-4,0,1,1,1,5,0,-4,45.18,-1.02,-4,-4,-4
261125,2611,35000,40,0,0,4,1,7,0,6,61.6,0.87,3,4,1
261126,2611,-4,-4,0,0,5,1,7,1,-4,44.9,0.45,-4,-4,-4
261127,2611,-4,-4,0,1,2,1,7,0,-4,43.99,-0.17,-4,-4,-4
261128,2611,23000,-7,1,1,5,1,5,0,3,41.62,-1.17,2,4,-7
261201,2612,30000,-7,0,0,2,1,5,1,5,35.99,-0.52,3,4,-7
261202,2612,-4,-4,0,0,1,1,4,0,-4,28.96,-0.87,-4,-4,-4
261203,2612,22000,40,0,0,1,2,5,1,4,36.78,-1.42,3,4,0
261204,2612,-4,-4,0,0,2,1,4,1,-4,39.84,-0.99,-4,-4,-4
261205,2612,-4,-4,0,1,3,1,7,0,-4,42.72,-0.76,-4,-4,-4
261206,2612,-4,-4,0,1,1,1,4,-4,-4,30.87,-1.22,-4,-4,-4
261207,2612,29000,40,0,0,1,2,4,0,6,43.1,-1.01,3,4,1
261208,2612,-4,-4,0,0,1,1,5,0,-4,30.2,-1.07,-4,-4,-4
261210,2612,55000,50,0,0,3,1,7,0,5,35.86,-0.34,3,4,1
261211,2612,-4,-4,0,0,1,2,5,0,-4,27.29,-1.12,-4,-4,-4
261212,2612,22000,-9,1,1,1,-8,-8,0,3,-8,-8,3,4,0
261214,2612,-4,-4,0,0,6,2,7,-4,-4,32.03,0.63,-4,-4,-4
261215,2612,46000,55,0,0,1,2,4,-4,3,39.1,-0.93,3,4,0
261216,2612,45000,50,0,1,2,1,7,0,2,46.55,0.29,4,4,0
261218,2612,42000,50,0,0,5,2,7,0,3,48.75,0.15,3,4,1
261220,2612,10000,-7,0,0,4,2,4,0,6,46.43,-0.45,3,4,-7
261221,2612,-4,-4,0,0,1,2,5,-4,-4,32.31,-0.58,-4,-4,-4
261222,2612,28000,40,0,0,2,2,7,0,3,44.15,-0.53,3,4,0
261223,2612,-4,-4,0,0,2,1,5,-4,-4,36.47,-1.25,-4,-4,-4
261224,2612,41000,-7,0,0,1,1,6,-7,6,38.63,-1.02,1,4,-7
261227,2612,9000,40,0,1,2,2,6,0,2,50.24,0.07,4,4,0
261228,2612,-4,-4,0,1,1,2,7,1,-4,37.67,-0.92,-4,-4,-4
261261,2612,0,-3,0,0,-8,-8,-8,-8,5,-8,-8,1,4,-3
261262,2612,-4,-4,0,0,-8,-8,-8,-8,-4,-8,-8,-4,-4,-4
262101,2621,60000,90,0,0,3,1,6,0,2,54.27,0.27,4,4,1
262102,2621,-4,-4,0,1,5,1,7,-7,-4,34.34,-0.56,-4,-4,-4
262103,2621,20000,30,0,0,3,2,2,0,6,41.47,-0.04,3,4,1
262104,2621,20000,25,0,0,2,1,7,0,4,63.06,-0.38,3,4,0
262105,2621,28000,40,0,0,2,1,7,0,2,45.84,0.11,4,4,0
262106,2621,38000,90,1,1,6,1,5,1,3,39.3,0.96,3,4,0
262107,2621,18000,52,0,0,5,2,7,1,3,36.13,0.35,3,4,0
262109,2621,120000,50,0,0,6,1,7,0,3,57.29,0.84,3,3,1
262110,2621,42000,48,0,0,5,1,7,0,5,48.21,0.39,3,4,1
262111,2621,-4,-4,0,0,5,1,7,-4,-4,41.28,0.23,-4,-4,-4
262113,2621,-4,-4,0,0,7,1,7,0,-4,57.8,1.21,-4,-4,-4
262114,2621,10000,40,0,0,2,2,7,1,6,55.78,-0.25,3,4,1
262116,2621,90000,10,0,0,6,1,7,1,4,43.66,0.52,3,4,1
262117,2621,28000,-7,0,0,5,2,7,0,3,54.19,0.48,3,4,-7
262118,2621,0,40,1,1,3,2,7,-4,4,39.53,-0.14,3,3,0
262119,2621,-4,-4,0,1,-4,-4,-4,-4,-4,51.77,-4,-4,-4,-4
262201,2622,10000,28,0,0,3,2,7,0,6,60.94,0.32,3,4,1
262202,2622,12000,16,0,0,2,2,7,0,4,54.04,0.17,3,4,0
262203,2622,0,-3,0,0,2,2,7,0,4,44.08,-0.59,3,4,-3
262204,2622,18000,36,0,0,4,2,7,0,4,58.71,0.48,3,4,1
262205,2622,15000,30,0,0,6,2,7,1,4,45.89,0.61,1,4,-3
262206,2622,12000,30,0,0,5,1,7,1,5,48.58,0.27,1,4,0
262207,2622,12000,25,0,0,5,2,5,1,5,40.17,0.03,3,2,0
262208,2622,105000,90,0,1,4,1,7,1,2,54.75,0.03,4,4,0
262209,2622,35000,50,0,0,2,2,7,0,5,43.32,-0.53,3,4,1
262210,2622,30000,50,0,0,2,1,7,0,2,40.68,-0.02,4,4,1
262211,2622,26000,40,0,0,3,2,7,0,6,69.45,0.03,3,4,0
262212,2622,0,-3,0,0,2,2,7,0,3,59.69,-0.32,3,4,-3
262213,2622,10000,30,0,1,2,1,7,0,3,49.42,-0.69,3,4,1
262214,2622,12000,40,0,0,4,1,7,0,3,56,0,3,4,0
262215,2622,25000,35,0,0,3,2,7,0,3,49.37,-0.02,3,4,0
262216,2622,9000,-7,1,1,2,1,6,1,4,39.32,-0.35,3,4,-7
262218,2622,0,-3,0,0,3,2,7,1,3,52.78,0.09,1,4,-3
262219,2622,-4,-4,0,0,3,1,7,0,-4,48.84,-0.23,-4,-4,-4
262220,2622,13000,25,0,0,3,1,7,0,3,47.94,0.01,1,4,1
263101,2631,25000,40,0,0,3,2,1,0,3,47.32,0.52,3,4,1
263103,2631,80000,50,0,0,6,1,7,0,6,59.27,0.37,3,3,1
263104,2631,40000,-7,0,0,5,1,1,1,3,50.83,0.05,3,-9,-7
263105,2631,-4,-4,0,0,2,2,7,0,-4,53.09,0.22,-4,-4,-4
263106,2631,62000,45,0,0,2,1,7,0,4,43.1,-0.61,3,2,1
263107,2631,-4,-4,0,0,4,1,1,1,-4,39.43,-0.09,-4,-4,-4
263108,2631,-4,-4,0,0,6,1,1,0,-4,40.41,0.26,-4,-4,-4
263110,2631,-8,-8,0,1,2,1,7,0,-8,50.28,-0.08,-8,-8,-8
263111,2631,45000,35,0,0,5,2,7,-7,2,38.12,0.58,4,4,1
263112,2631,1000,1,0,0,6,2,6,0,3,54.53,0.81,1,4,0
263114,2631,-4,-4,0,0,2,1,1,-4,-4,38.06,-0.5,-4,-4,-4
263115,2631,-4,-4,0,0,6,2,1,0,-4,55.46,1.29,-4,-4,-4
263117,2631,42000,50,0,0,4,1,7,1,3,52.15,0.2,3,2,0
263118,2631,-8,-8,0,0,8,1,6,0,-8,60.71,0.77,-8,-8,-8
263119,2631,9000,35,0,0,3,2,1,1,2,29.95,0.2,4,4,-3
263120,2631,6000,40,0,0,1,1,1,1,4,36.3,-1.83,3,4,1
263121,2631,55000,60,0,0,2,2,6,0,2,46.69,-0.12,4,3,1
263123,2631,1200,12,0,0,6,2,1,-3,5,38.06,-0.07,3,4,0
263201,2632,10000,40,0,0,1,1,7,-7,3,46.75,-0.14,3,4,1
263202,2632,30000,-7,0,0,2,1,7,0,2,54.92,0.11,4,4,-7
263203,2632,58000,40,0,0,2,2,7,1,6,59.8,-0.16,3,3,1
263204,2632,500,20,0,0,2,2,6,1,2,50.05,-0.57,4,4,1
263205,2632,-8,-8,0,0,4,1,7,1,-8,50.84,-0.38,-8,-8,-8
263207,2632,5000,30,0,1,2,2,5,-4,1,37.42,-1.52,4,4,1
263208,2632,40000,40,0,0,6,1,7,0,5,48.25,0.72,1,2,1
263210,2632,-4,-4,0,0,2,1,7,0,-4,48.84,-0.43,-4,-4,-4
263211,2632,-4,-4,0,1,2,1,7,-4,-4,43.58,-1.01,-4,-4,-4
264102,2641,-4,-4,0,0,1,2,4,0,-4,38.67,-1.68,-4,-4,-4
264104,2641,13000,40,0,0,1,2,4,0,3,48.3,-1.11,1,4,1
264105,2641,32000,45,0,0,3,2,7,0,2,46.25,-0.12,4,4,0
264106,2641,80000,40,0,0,2,1,7,0,3,52.41,-0.09,3,4,1
264107,2641,-4,-4,0,0,3,2,7,0,-4,61.95,-0.08,-4,-4,-4
264109,2641,20000,40,0,0,2,2,7,1,3,53.05,-0.15,1,4,0
264110,2641,2000,20,0,0,2,2,7,0,2,50.12,-0.5,4,4,0
264112,2641,0,-3,1,1,4,2,7,1,5,62.73,0.23,1,4,-3
264113,2641,30000,30,0,1,3,1,7,1,3,52.39,-0.24,3,4,0
264114,2641,28000,40,0,0,2,2,6,-4,5,46.62,-0.31,3,4,1
264115,2641,60000,24,0,0,5,2,7,-4,6,57.85,0.04,1,4,1
264117,2641,7000,40,0,0,5,2,7,0,4,51.61,0.1,3,4,1
264118,2641,-4,-4,0,0,2,1,7,1,-4,50.99,-0.54,-4,-4,-4
264119,2641,25000,30,0,0,5,2,2,-4,6,44.5,0.46,3,4,0
264120,2641,20000,70,0,0,5,1,7,0,6,54.29,0.83,3,4,0
264121,2641,14000,-3,0,0,2,2,1,-4,3,46.55,-0.7,3,4,1
264122,2641,-4,-4,0,0,6,1,7,0,-4,60.49,1.06,-4,-4,-4
264123,2641,-8,-8,0,0,6,1,7,0,-8,49.14,0.69,-8,-8,-8
264125,2641,3000,20,0,0,1,2,7,0,2,38.66,-0.41,4,4,0
264126,2641,70000,57,0,0,2,1,7,1,2,44.7,0.66,4,4,1
264127,2641,0,-3,0,0,1,2,4,0,2,39.16,-0.67,4,4,-3
264161,2641,-8,-8,0,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8
264201,2642,23000,35,0,0,2,2,1,-9,3,41.14,-0.62,1,4,0
264203,2642,-4,-4,0,0,4,1,1,-4,-4,47.38,-0.18,-4,-4,-4
264204,2642,-4,-4,0,0,2,1,1,-4,-4,33.96,-0.34,-4,-4,-4
264205,2642,1500,40,0,1,4,2,5,0,3,37.84,-0.51,1,4,0
264206,2642,22000,40,0,0,2,2,1,0,4,54.77,-0.41,3,4,0
264207,2642,60000,-7,0,0,6,1,5,-7,3,54.16,0.78,3,4,-7
264208,2642,2000,-7,0,0,2,2,1,1,3,34.1,-1.09,3,4,-7
264210,2642,28000,75,0,0,2,1,5,0,2,55.87,-0.1,4,3,1
264211,2642,20000,40,0,0,1,2,1,0,5,43.63,-0.51,3,4,0
264212,2642,24000,40,0,0,2,2,5,1,5,57.18,0.02,1,4,1
264213,2642,-4,-4,0,0,5,2,1,0,-4,49.2,-0.38,-4,-4,-4
264214,2642,18000,52,1,1,5,2,5,1,3,59.11,0.65,3,4,1
264215,2642,0,-3,0,0,7,2,7,0,3,60.51,0.65,1,4,-3
264216,2642,-4,-4,0,0,2,2,1,0,-4,37.06,-1.01,-4,-4,-4
264217,2642,2000,-3,0,0,2,1,1,0,5,51.82,-0.59,3,4,0
264218,2642,8000,15,0,0,2,2,1,1,6,56.08,-0.7,3,4,0
264219,2642,1500,40,1,1,1,2,1,1,3,42.93,-1.16,3,4,0
264220,2642,40000,40,0,0,2,2,1,0,6,59.82,-0.63,3,4,1
264221,2642,7000,18,0,0,6,1,7,0,5,51.77,0.3,1,4,1
264222,2642,16000,-7,0,1,3,1,1,-7,3,48.94,0.16,3,4,-7
264224,2642,0,-7,0,1,6,1,7,-4,1,53.89,0.15,4,4,-7
264225,2642,48000,40,0,0,7,1,1,0,2,53.94,1.13,4,4,1
264226,2642,7000,-7,0,0,1,2,1,0,3,38.66,-0.76,3,3,-7
264261,2642,0,-3,0,0,-8,-8,-8,-8,2,-8,-8,4,4,-3
264301,2643,0,-3,0,0,4,2,7,0,6,61.4,0.52,3,4,-3
264304,2643,0,-3,0,0,2,2,7,0,3,51.37,-0.42,3,4,-3
264305,2643,0,-3,0,0,3,2,7,1,3,53.77,-0.22,3,4,0
264307,2643,36000,36,0,0,4,2,7,0,5,55.82,0.6,3,4,1
264309,2643,10000,32,0,0,2,1,5,0,5,49.39,0.22,3,4,0
264311,2643,11000,32,1,1,3,2,7,0,3,59.11,0.12,1,4,0
264312,2643,33000,40,0,0,5,1,7,0,5,49.19,0.29,1,4,0
264313,2643,16000,40,0,0,3,2,7,1,6,59.99,0.42,3,3,0
264314,2643,5000,20,0,0,4,2,7,0,5,73.23,0.89,1,4,0
264315,2643,50000,40,0,0,7,2,7,0,5,62.82,0.93,3,4,1
264316,2643,39000,45,0,0,4,2,7,0,5,55.95,0.14,1,4,0
264317,2643,0,40,0,0,6,1,7,-4,3,59.88,0.2,3,4,0
264319,2643,35000,52,0,0,6,2,7,0,4,44.22,0.52,3,4,1
264320,2643,0,40,0,0,6,1,7,0,4,69.55,1.13,3,4,1
265101,2651,32000,40,0,0,2,2,7,1,5,48.65,-0.93,3,4,0
265103,2651,14000,30,0,0,2,2,7,0,5,48.02,-0.58,3,4,0
265104,2651,-8,-8,0,0,4,1,7,1,-8,52.83,-0.04,-8,-8,-8
265105,2651,22000,-7,0,0,6,1,7,0,5,54.89,0.22,3,4,-7
265106,2651,15000,8,0,0,4,2,7,0,6,52.74,-0.46,3,4,0
265107,2651,-4,-4,0,0,4,1,7,1,-4,39.91,-1.1,-4,-4,-4
265108,2651,30000,40,0,0,7,1,7,0,6,62.11,0.62,3,4,1
265109,2651,0,-3,0,0,5,1,7,1,3,53.71,0.14,3,4,-3
265110,2651,55000,45,0,0,5,1,7,0,3,50.05,-0.26,3,4,0
265201,2652,16000,40,0,0,5,2,7,1,3,60.11,-0.17,3,4,1
265202,2652,25000,50,0,0,5,1,7,0,3,42.23,-0.69,3,4,0
265204,2652,18000,45,0,1,2,1,7,1,3,44.43,0.15,3,4,0
265205,2652,33000,40,0,0,2,1,7,0,6,56.54,-0.47,3,4,1
265206,2652,31000,40,0,0,4,2,7,0,6,53.51,0.16,3,4,1
265208,2652,40000,40,0,0,2,2,7,1,6,58.79,-0.5,3,1,0
265210,2652,25000,40,0,0,5,2,7,0,5,50.76,0.13,2,4,0
265211,2652,20000,32,0,0,4,2,7,1,2,39.56,-0.7,4,4,0
265212,2652,48000,40,0,0,3,1,7,0,6,59.4,0.08,3,2,0
265213,2652,28000,40,0,0,5,2,7,0,3,59.05,-0.52,3,4,0
265215,2652,40000,60,0,0,6,1,7,0,6,54.44,-0.11,3,2,1
265216,2652,0,-3,0,0,2,2,7,1,3,71.36,-0.08,1,4,-3
265217,2652,-4,-4,0,0,4,2,6,0,-4,63.47,-0.18,-4,-4,-4
265218,2652,0,-3,1,1,3,2,5,1,2,33.16,-1.24,4,4,-3
265219,2652,24000,40,0,0,5,1,7,0,2,50.02,-0.49,4,2,1
265220,2652,40000,50,0,0,2,2,7,0,8,58.82,0.76,3,4,1
265221,2652,-8,-8,0,0,5,1,7,0,-8,58.28,-0.27,-8,-8,-8
